112324	103749	6	14556
112343	103749	6	24600
112354	103749	6	14783
112356	103749	6	19938
112357	103749	6	17442
112408	103749	6	20364
112411	103749	6	56834
112440	103749	6	15306
115058	103749	6	0
115266	103749	6	46488
115267	103749	6	31292
115268	103749	6	45098
115269	103749	6	60445
115270	103749	6	91869
115271	103749	6	39859
115272	103749	6	40364
115273	103749	6	44348
115274	103749	6	37222
115275	103749	6	36327
115276	103749	6	31732
115277	103749	6	88200
115278	103749	6	42810
115279	103749	6	35395
115280	103749	6	44665
115281	103749	6	52900
115282	103749	6	33021
115283	103749	6	48164
115284	103749	6	59654
115285	103749	6	43104
115286	103749	6	38553
115287	103749	6	29452
115288	103749	6	47554
115289	103749	6	35392
115290	103749	6	43315
115291	103749	6	119781
115292	103749	6	34789
115293	103749	6	43827
115294	103749	6	81022
115296	103749	6	30782
115297	103749	6	45826
115298	103749	6	48380
115299	103749	6	32330
115300	103749	6	29918
115301	103749	6	112484
115302	103749	6	42655
115303	103749	6	33959
115304	103749	6	44974
115305	103749	6	32357
115306	103749	6	49774
115349	103749	6	29032
115358	103749	6	28177
115365	103749	6	27599
115388	103749	6	27461
115389	103749	6	26841
115390	103749	6	26421
115391	103749	6	26874
115392	103749	6	26511
115393	103749	6	27225
115412	103749	6	26034
115419	103749	6	25014
115422	103749	6	25603
115423	103749	6	24493
115446	103749	6	23992
115455	103749	6	23583
115457	103749	6	24585
115462	103749	6	23875
115470	103749	6	22811
115471	103749	6	22859
115483	103749	6	21818
115496	103749	6	21789
115498	103749	6	21128
115502	103749	6	22035
115504	103749	6	20857
115506	103749	6	21242
115510	103749	6	21388
115512	103749	6	21118
115530	103749	6	20505
115668	103749	6	12857
144856	103749	6	4055
144857	103749	6	14500
144866	103749	7	2888
144896	103749	6	3948
103750	96	5	12519000
99	103750	6	1387551
10412	103750	6	503673
21402	103750	6	15070
98533	103750	6	26117
100473	103750	6	51849
100475	103750	6	131489
100814	103750	6	133195
101738	103750	6	123925
103773	103750	6	263646
103781	103750	6	72935
103789	103750	6	51000
103792	103750	6	18598
103794	103750	6	62135
109594	103750	6	7649
109598	103750	6	14213
109599	103750	6	24772
109601	103750	6	11025
112187	103750	6	70084
112188	103750	6	68678
112189	103750	6	61299
112192	103750	6	53247
112194	103750	6	41076
112200	103750	6	42577
112214	103750	6	63258
112217	103750	6	31661
112218	103750	6	44450
112235	103750	6	2364
112236	103750	6	43529
112241	103750	6	18159
112254	103750	6	16358
112266	103750	6	21649
112299	103750	6	20900
112302	103750	6	15815
112310	103750	6	16160
112311	103750	6	18440
112320	103750	6	17827
112323	103750	6	18119
112327	103750	6	17279
112328	103750	6	18120
112329	103750	6	20555
112333	103750	6	15559
112334	103750	6	19665
112341	103750	6	18240
112342	103750	6	18491
112345	103750	6	17513
112347	103750	6	23892
112353	103750	6	39163
112366	103750	6	16072
112371	103750	6	16262
112380	103750	6	18405
112382	103750	6	34514
112383	103750	6	41843
112397	103750	6	40296
112401	103750	6	19023
112409	103750	6	18094
112429	103750	6	15372
112432	103750	6	17696
112438	103750	6	1184
114585	103750	6	46286
114700	103750	6	17253
115307	103750	6	42506
115308	103750	6	45223
115309	103750	6	34152
115310	103750	6	37780
115311	103750	6	28408
115312	103750	6	30396
115313	103750	6	107103
